,lon,lat,DateTime
168,2.357,48.797,2021-03-09 12:49:49
169,2.232,48.838,2021-03-09 15:42:26
170,2.233,48.838,2021-03-09 15:47:43
171,2.232,48.838,2021-03-09 15:47:46
172,2.233,48.838,2021-03-09 15:47:57
173,2.232,48.838,2021-03-09 15:48:02
174,2.232,48.838,2021-03-09 15:48:58
175,2.233,48.838,2021-03-09 15:49:04
176,2.233,48.838,2021-03-09 16:03:24
177,2.232,48.838,2021-03-09 16:03:35
178,2.233,48.837,2021-03-09 16:04:52
179,2.232,48.838,2021-03-09 16:06:05
180,2.232,48.838,2021-03-09 16:06:10
181,2.233,48.837,2021-03-09 16:06:11
182,2.233,48.837,2021-03-09 16:06:12
183,2.232,48.838,2021-03-09 16:06:13
184,2.232,48.838,2021-03-09 16:06:14
185,2.233,48.837,2021-03-09 16:06:15
186,2.232,48.838,2021-03-09 16:06:16
187,2.232,48.838,2021-03-09 16:07:56
188,2.233,48.837,2021-03-09 16:08:59
189,2.233,48.838,2021-03-09 16:09:49
190,2.232,48.838,2021-03-09 16:10:21
191,2.232,48.838,2021-03-09 16:11:08
192,2.233,48.838,2021-03-09 16:11:11
193,2.233,48.838,2021-03-09 16:11:48
194,2.232,48.838,2021-03-09 16:12:05
195,2.233,48.838,2021-03-09 16:12:47
196,2.232,48.838,2021-03-09 16:13:17
197,2.232,48.838,2021-03-09 16:14:54
198,2.233,48.838,2021-03-09 16:15:06
199,2.233,48.838,2021-03-09 16:16:51
200,2.232,48.838,2021-03-09 16:16:53
201,2.232,48.838,2021-03-09 16:16:55
202,2.233,48.838,2021-03-09 16:17:06
203,2.232,48.838,2021-03-09 16:17:08
204,2.233,48.838,2021-03-09 16:17:09
205,2.233,48.838,2021-03-09 16:17:15
206,2.232,48.838,2021-03-09 16:18:28
207,2.232,48.835,2021-03-09 16:19:44
208,2.232,48.838,2021-03-09 16:26:02
209,2.233,48.838,2021-03-09 16:26:52
210,2.233,48.838,2021-03-09 16:26:55
211,2.232,48.838,2021-03-09 16:34:46
212,2.232,48.838,2021-03-09 19:47:45
213,2.233,48.838,2021-03-09 19:47:56
214,2.233,48.838,2021-03-09 20:14:00
215,2.232,48.838,2021-03-09 20:19:44
216,2.233,48.838,2021-03-09 20:20:07
217,2.232,48.838,2021-03-09 20:20:11
218,2.233,48.838,2021-03-09 20:20:18
219,2.233,48.838,2021-03-09 20:45:56
220,2.232,48.838,2021-03-09 20:48:16
221,2.232,48.838,2021-03-09 20:49:20
222,2.233,48.838,2021-03-09 20:51:54
223,2.233,48.838,2021-03-09 21:21:17
224,2.233,48.838,2021-03-09 21:33:46
225,2.232,48.838,2021-03-09 23:19:23
226,2.232,48.838,2021-03-10 08:59:18
227,2.232,48.838,2021-03-10 12:12:42
228,2.3680000000000003,48.79600000000001,2021-03-10 13:59:18
229,2.3680000000000003,48.79600000000001,2021-03-10 13:59:35
230,2.357,48.797,2021-03-10 19:26:56
231,2.357,48.797,2021-03-10 21:13:41
232,2.357,48.797,2021-03-11 11:08:37
233,2.357,48.797,2021-03-11 16:42:08
234,2.232,48.838,2021-03-11 21:22:37
235,2.232,48.838,2021-03-11 21:23:20
236,2.233,48.838,2021-03-11 21:23:29
237,2.233,48.838,2021-03-11 21:23:49
238,2.232,48.838,2021-03-11 21:24:59
239,2.233,48.838,2021-03-11 21:25:17
240,2.233,48.838,2021-03-11 21:25:35
241,2.232,48.838,2021-03-11 21:25:52
242,2.233,48.838,2021-03-11 21:25:57
243,2.233,48.837,2021-03-11 21:26:10
244,2.232,48.838,2021-03-11 21:27:03
245,2.232,48.837,2021-03-11 21:27:42
246,2.23,48.838,2021-03-11 21:27:48
247,2.232,48.838,2021-03-11 21:27:56
248,2.233,48.837,2021-03-11 21:28:09
249,2.233,48.838,2021-03-11 21:28:28
250,2.232,48.838,2021-03-11 21:29:21
251,2.232,48.838,2021-03-11 21:29:33
252,2.233,48.838,2021-03-11 21:30:44
253,2.233,48.837,2021-03-11 21:30:56
254,2.232,48.838,2021-03-11 21:32:20
255,2.233,48.837,2021-03-11 21:32:34
256,2.233,48.838,2021-03-11 21:33:15
257,2.232,48.838,2021-03-11 21:33:18
258,2.232,48.838,2021-03-11 21:33:29
259,2.232,48.83600000000001,2021-03-11 21:33:37
260,2.232,48.83600000000001,2021-03-11 21:33:45
261,2.232,48.838,2021-03-11 21:33:56
262,2.233,48.838,2021-03-11 21:38:15
263,2.232,48.838,2021-03-11 21:43:46
264,2.233,48.837,2021-03-11 21:43:49
265,2.232,48.838,2021-03-11 21:46:18
266,2.232,48.838,2021-03-11 21:46:31
267,2.233,48.837,2021-03-11 21:47:46
268,2.232,48.838,2021-03-11 21:47:54
269,2.233,48.838,2021-03-11 22:00:38
270,2.232,48.838,2021-03-11 22:11:14
271,2.232,48.838,2021-03-12 08:46:18
272,2.233,48.838,2021-03-12 09:38:12
273,2.232,48.838,2021-03-12 09:38:16
274,2.232,48.838,2021-03-12 09:38:20
275,2.233,48.838,2021-03-12 09:38:21
276,2.232,48.838,2021-03-12 09:38:25
277,2.232,48.838,2021-03-12 10:12:47
278,2.233,48.838,2021-03-12 10:13:40
279,2.232,48.838,2021-03-12 11:07:30
280,2.357,48.797,2021-03-12 13:42:07
281,2.357,48.797,2021-03-12 18:11:46
282,2.357,48.797,2021-03-13 09:19:17
283,2.357,48.797,2021-03-13 12:48:07
284,2.232,48.838,2021-03-13 21:31:46
285,2.233,48.838,2021-03-13 21:52:14
286,2.232,48.838,2021-03-13 21:52:15
287,2.232,48.838,2021-03-13 21:52:25
288,2.233,48.838,2021-03-13 21:52:27
289,2.232,48.838,2021-03-13 21:52:28
290,2.232,48.838,2021-03-13 21:53:00
291,2.233,48.838,2021-03-13 23:07:30
292,2.232,48.838,2021-03-13 23:10:22
293,2.232,48.838,2021-03-14 09:11:42
294,2.233,48.838,2021-03-14 11:09:58
295,2.233,48.838,2021-03-14 11:10:51
296,2.232,48.838,2021-03-14 11:43:25
297,2.358,48.795,2021-03-14 12:51:28
298,2.358,48.795,2021-03-14 12:51:51
299,2.357,48.797,2021-03-14 12:54:01
300,2.357,48.797,2021-03-15 06:41:22
301,2.357,48.797,2021-03-15 06:42:47
302,2.357,48.797,2021-03-15 06:43:26
303,2.366,48.788,2021-03-15 06:48:58
304,2.364,48.789,2021-03-15 06:48:58
305,2.366,48.788,2021-03-15 06:49:00
306,2.364,48.789,2021-03-15 06:49:00
307,2.3680000000000003,48.783,2021-03-15 09:18:57
308,2.3680000000000003,48.783,2021-03-15 09:19:06
309,2.367,48.782,2021-03-15 09:19:13
310,2.3680000000000003,48.783,2021-03-15 09:19:21
311,2.364,48.789,2021-03-15 09:29:15
312,2.362,48.789,2021-03-15 09:29:35
313,2.361,48.791,2021-03-15 09:29:42
314,2.361,48.791,2021-03-15 09:30:11
315,2.359,48.793,2021-03-15 09:30:21
316,2.359,48.793,2021-03-15 09:31:08
317,2.357,48.797,2021-03-15 15:48:45
318,2.357,48.797,2021-03-15 19:09:54
319,2.232,48.838,2021-03-15 20:46:29
320,2.233,48.837,2021-03-15 21:10:29
321,2.232,48.838,2021-03-15 21:17:56
322,2.232,48.838,2021-03-15 21:20:41
323,2.233,48.838,2021-03-15 21:21:06
324,2.233,48.838,2021-03-15 21:57:11
325,2.232,48.838,2021-03-15 21:57:12
326,2.232,48.838,2021-03-15 21:57:43
327,2.233,48.838,2021-03-15 21:57:59
328,2.233,48.838,2021-03-15 22:01:16
329,2.232,48.838,2021-03-15 22:01:41
330,2.232,48.838,2021-03-15 22:01:59
331,2.233,48.838,2021-03-15 22:05:30
332,2.233,48.838,2021-03-15 22:08:33
333,2.232,48.838,2021-03-15 22:10:40
334,2.233,48.838,2021-03-15 22:10:52
335,2.233,48.838,2021-03-15 22:11:11
336,2.232,48.838,2021-03-15 22:14:44
337,2.232,48.838,2021-03-15 22:14:57
338,2.232,48.838,2021-03-16 08:03:08
339,2.233,48.838,2021-03-16 09:52:53
340,2.232,48.838,2021-03-16 19:32:00
341,2.357,48.797,2021-03-17 10:42:44
342,2.357,48.797,2021-03-17 14:47:58
343,2.232,48.838,2021-03-17 22:19:46
344,2.233,48.838,2021-03-17 22:21:28
345,2.233,48.838,2021-03-17 22:21:41
346,2.232,48.838,2021-03-17 22:26:04
347,2.233,48.838,2021-03-17 22:26:36
348,2.233,48.838,2021-03-17 22:28:40
349,2.232,48.838,2021-03-17 22:29:13
350,2.232,48.838,2021-03-17 22:30:11
351,2.233,48.838,2021-03-17 22:41:08
352,2.232,48.838,2021-03-17 23:09:47
353,2.232,48.838,2021-03-18 08:01:17
354,2.233,48.838,2021-03-18 18:26:14
355,2.233,48.838,2021-03-18 18:27:13
356,2.232,48.838,2021-03-18 18:29:07
357,2.232,48.838,2021-03-19 09:29:23
358,2.233,48.838,2021-03-19 15:53:06
359,2.233,48.838,2021-03-19 18:13:22
360,2.232,48.838,2021-03-19 19:19:21
361,2.232,48.838,2021-03-20 09:13:34
362,2.233,48.838,2021-03-20 09:17:01
363,2.232,48.838,2021-03-20 15:52:29
364,2.233,48.838,2021-03-20 15:55:44
365,2.233,48.838,2021-03-20 17:40:30
366,2.233,48.838,2021-03-20 17:51:27
367,2.232,48.838,2021-03-20 19:13:06
368,2.232,48.838,2021-03-21 11:46:47
369,2.232,48.838,2021-03-21 12:51:40
370,2.357,48.797,2021-03-21 15:32:11
371,2.357,48.797,2021-03-22 00:32:47
372,2.381,48.788,2021-03-22 07:24:09
373,2.381,48.788,2021-03-22 07:24:23
374,2.381,48.788,2021-03-22 08:40:23
375,2.381,48.788,2021-03-22 08:55:48
376,2.357,48.797,2021-03-22 12:15:45
377,2.357,48.797,2021-03-22 17:49:54
378,2.232,48.838,2021-03-23 09:04:47
379,2.232,48.838,2021-03-23 09:34:09
380,2.357,48.797,2021-03-23 11:33:49
381,2.357,48.797,2021-03-23 16:31:00
382,2.232,48.838,2021-03-24 07:54:01
383,2.232,48.838,2021-03-24 07:59:58
384,2.232,48.838,2021-03-24 08:00:02
385,2.232,48.838,2021-03-24 12:12:14
386,2.357,48.797,2021-03-24 17:58:56
387,2.357,48.797,2021-03-24 18:32:48
388,2.358,48.795,2021-03-24 19:14:43
389,2.358,48.795,2021-03-24 19:14:49
390,2.361,48.795,2021-03-24 19:15:13
391,2.362,48.79600000000001,2021-03-24 19:15:13
392,2.361,48.794,2021-03-24 19:16:20
393,2.362,48.79600000000001,2021-03-24 19:16:20
394,2.362,48.79600000000001,2021-03-24 19:17:23
395,2.361,48.794,2021-03-24 19:17:23
396,2.232,48.838,2021-03-24 20:32:53
397,2.232,48.838,2021-03-25 07:00:18
398,2.357,48.797,2021-03-25 11:10:03
399,2.357,48.797,2021-03-25 12:04:38
400,2.358,48.795,2021-03-25 12:06:01
401,2.358,48.795,2021-03-25 12:06:14
402,2.355,48.797,2021-03-25 12:13:12
403,2.355,48.797,2021-03-25 12:16:15
404,2.357,48.797,2021-03-25 16:37:49
405,2.357,48.797,2021-03-25 19:52:00
406,2.232,48.838,2021-03-25 21:42:39
407,2.232,48.838,2021-03-26 07:01:23
408,2.232,48.838,2021-03-26 08:26:57
409,2.233,48.837,2021-03-26 09:20:45
410,2.232,48.838,2021-03-26 09:20:46
411,2.231,48.837,2021-03-26 09:20:47
412,2.232,48.837,2021-03-26 09:20:48
413,2.232,48.838,2021-03-26 09:20:49
414,2.232,48.837,2021-03-26 09:20:50
415,2.232,48.838,2021-03-26 09:20:51
416,2.23,48.838,2021-03-26 09:20:52
417,2.232,48.837,2021-03-26 09:20:53
418,2.23,48.838,2021-03-26 09:21:01
419,2.232,48.838,2021-03-26 09:21:22
420,2.357,48.797,2021-03-26 10:27:57
421,2.357,48.797,2021-03-26 16:24:00
422,2.364,48.789,2021-03-27 10:26:34
423,2.364,48.788,2021-03-27 10:27:14
424,2.365,48.789,2021-03-27 10:27:15
425,2.364,48.788,2021-03-27 10:27:16
426,2.365,48.789,2021-03-27 10:27:39
427,2.365,48.789,2021-03-27 10:27:47
428,2.364,48.789,2021-03-27 10:31:55
429,2.357,48.797,2021-03-27 10:51:17
430,2.357,48.797,2021-03-27 19:49:02
431,2.232,48.838,2021-03-27 21:21:26
432,2.232,48.838,2021-03-27 21:21:51
433,2.232,48.838,2021-03-28 10:37:23
434,2.233,48.837,2021-03-28 10:55:45
435,2.232,48.838,2021-03-28 10:55:57
436,2.232,48.838,2021-03-28 10:56:05
437,2.233,48.837,2021-03-28 10:56:46
438,2.232,48.838,2021-03-28 11:12:41
439,2.357,48.797,2021-03-28 23:20:49
440,2.357,48.797,2021-03-28 23:27:36
441,2.357,48.797,2021-03-29 08:36:16
442,2.357,48.797,2021-03-29 14:05:15
443,2.232,48.838,2021-03-30 08:06:41
444,2.233,48.838,2021-03-30 10:43:59
445,2.233,48.838,2021-03-30 11:54:50
446,2.232,48.838,2021-03-30 11:54:57
447,2.357,48.797,2021-03-30 13:46:26
448,2.357,48.797,2021-03-30 13:47:06
449,2.357,48.797,2021-03-31 08:06:04
450,2.357,48.797,2021-04-01 05:21:00
451,2.357,48.797,2021-04-01 08:00:35
452,2.357,48.797,2021-04-01 18:11:33
453,2.232,48.838,2021-04-02 08:10:49
454,2.233,48.838,2021-04-02 08:11:52
455,2.232,48.835,2021-04-02 08:12:00
456,2.232,48.835,2021-04-02 08:12:07
457,2.233,48.838,2021-04-02 08:12:08
458,2.232,48.837,2021-04-02 08:12:10
459,2.232,48.838,2021-04-02 08:12:11
460,2.232,48.837,2021-04-02 08:12:12
461,2.233,48.837,2021-04-02 08:12:13
462,2.232,48.838,2021-04-02 08:12:16
463,2.233,48.837,2021-04-02 08:12:29
464,2.233,48.838,2021-04-02 10:33:48
465,2.232,48.838,2021-04-02 11:13:57
466,2.232,48.838,2021-04-02 11:14:13
467,2.3680000000000003,48.79600000000001,2021-04-02 14:54:58
468,2.3680000000000003,48.79600000000001,2021-04-02 14:55:24
469,2.357,48.797,2021-04-02 15:50:50
470,2.357,48.797,2021-04-02 19:13:37
471,2.357,48.797,2021-04-03 08:43:35
472,2.359,48.797,2021-04-03 13:34:32
473,2.359,48.797,2021-04-03 13:34:33
474,2.357,48.797,2021-04-03 16:52:45
475,2.232,48.838,2021-04-04 07:45:33
476,2.232,48.838,2021-04-04 07:48:50
477,2.232,48.838,2021-04-04 10:13:27
478,2.233,48.838,2021-04-04 10:16:44
479,2.232,48.838,2021-04-04 10:17:10
480,2.232,48.838,2021-04-04 10:17:18
481,2.233,48.838,2021-04-04 10:17:50
482,2.232,48.838,2021-04-04 12:55:18
483,2.357,48.797,2021-04-04 15:15:05
484,2.357,48.797,2021-04-04 21:59:24
485,2.357,48.797,2021-04-05 11:41:46
486,2.357,48.797,2021-04-05 19:01:12
487,2.232,48.838,2021-04-05 20:34:23
488,2.233,48.838,2021-04-05 20:35:00
489,2.233,48.837,2021-04-05 20:35:40
490,2.232,48.838,2021-04-05 22:50:11
491,2.233,48.837,2021-04-05 22:50:41
492,2.233,48.838,2021-04-05 22:54:16
493,2.232,48.835,2021-04-05 22:54:18
494,2.233,48.838,2021-04-05 22:54:20
495,2.232,48.838,2021-04-05 22:54:30
496,2.233,48.838,2021-04-05 22:54:32
497,2.232,48.835,2021-04-05 22:54:34
498,2.233,48.838,2021-04-05 22:54:43
499,2.232,48.838,2021-04-05 22:54:52
500,2.233,48.837,2021-04-05 22:54:54
501,2.232,48.835,2021-04-05 22:54:56
502,2.23,48.838,2021-04-05 22:55:02
503,2.232,48.837,2021-04-05 22:55:04
504,2.23,48.838,2021-04-05 22:55:06
505,2.232,48.838,2021-04-05 22:55:08
506,2.233,48.837,2021-04-05 22:55:10
507,2.233,48.838,2021-04-05 22:55:12
508,2.233,48.838,2021-04-05 22:56:01
509,2.233,48.838,2021-04-05 23:20:11
510,2.233,48.838,2021-04-05 23:20:15
511,2.232,48.838,2021-04-05 23:37:30
512,2.232,48.838,2021-04-06 10:37:13
513,2.232,48.838,2021-04-06 11:00:08
514,2.234,48.839,2021-04-06 12:08:42
515,2.234,48.839,2021-04-06 12:08:51
516,2.232,48.839,2021-04-06 12:09:00
517,2.232,48.839,2021-04-06 12:09:02
518,2.234,48.839,2021-04-06 12:09:08
519,2.234,48.839,2021-04-06 12:09:10
520,2.232,48.839,2021-04-06 12:09:12
521,2.234,48.839,2021-04-06 12:09:13
522,2.357,48.797,2021-04-06 16:25:38
523,2.357,48.797,2021-04-07 07:43:52
524,2.357,48.797,2021-04-07 08:03:36
525,2.357,48.797,2021-04-07 16:42:45
526,2.319,48.825,2021-04-07 17:30:17
527,2.319,48.825,2021-04-07 17:31:19
528,2.232,48.838,2021-04-07 18:25:55
529,2.233,48.838,2021-04-07 20:27:17
530,2.232,48.838,2021-04-07 21:39:27
531,2.232,48.838,2021-04-07 21:40:22
532,2.233,48.838,2021-04-07 21:43:13
533,2.232,48.838,2021-04-07 22:52:09
534,2.232,48.838,2021-04-08 08:05:10
535,2.233,48.838,2021-04-08 09:59:22
536,2.233,48.838,2021-04-08 10:09:10
537,2.232,48.835,2021-04-08 10:09:20
538,2.233,48.837,2021-04-08 10:09:27
539,2.232,48.838,2021-04-08 10:09:32
540,2.232,48.837,2021-04-08 10:09:34
541,2.232,48.835,2021-04-08 10:09:36
542,2.233,48.837,2021-04-08 10:09:38
543,2.232,48.835,2021-04-08 10:09:40
544,2.232,48.835,2021-04-08 10:09:46
545,2.233,48.837,2021-04-08 10:09:48
546,2.232,48.835,2021-04-08 10:09:54
547,2.232,48.835,2021-04-08 10:10:00
548,2.232,48.838,2021-04-08 10:10:02
549,2.233,48.838,2021-04-08 10:10:04
550,2.234,48.838,2021-04-08 10:10:06
551,2.232,48.838,2021-04-08 10:10:08
552,2.234,48.838,2021-04-08 10:10:10
553,2.232,48.835,2021-04-08 10:10:26
554,2.233,48.838,2021-04-08 10:10:30
555,2.233,48.838,2021-04-08 10:11:02
556,2.233,48.838,2021-04-08 11:21:29
557,2.233,48.838,2021-04-08 21:04:13
558,2.232,48.835,2021-04-08 21:04:31
559,2.232,48.835,2021-04-08 21:04:39
560,2.233,48.838,2021-04-08 21:05:07
561,2.233,48.838,2021-04-08 21:05:36
562,2.232,48.835,2021-04-08 21:25:54
563,2.233,48.838,2021-04-08 21:26:12
564,2.233,48.838,2021-04-08 21:26:16
565,2.232,48.835,2021-04-08 21:28:53
566,2.233,48.838,2021-04-08 21:31:35
567,2.233,48.838,2021-04-08 21:32:29
568,2.232,48.835,2021-04-08 21:32:32
569,2.232,48.835,2021-04-08 21:44:16
570,2.233,48.838,2021-04-08 21:44:22
571,2.233,48.838,2021-04-08 21:44:49
572,2.232,48.835,2021-04-08 21:44:50
573,2.232,48.835,2021-04-08 21:44:59
574,2.233,48.838,2021-04-08 21:45:05
575,2.232,48.838,2021-04-08 22:39:09
576,2.232,48.838,2021-04-09 09:39:48
577,2.233,48.837,2021-04-09 09:41:03
578,2.232,48.838,2021-04-09 09:42:33
579,2.233,48.837,2021-04-09 09:42:39
580,2.233,48.838,2021-04-09 09:42:46
581,2.233,48.838,2021-04-09 09:42:49
582,2.232,48.838,2021-04-09 09:42:55
583,2.232,48.835,2021-04-09 09:44:12
584,2.233,48.838,2021-04-09 11:16:54
585,2.232,48.838,2021-04-09 11:17:14
586,2.233,48.838,2021-04-09 13:17:56
587,2.233,48.838,2021-04-09 20:00:17
588,2.233,48.838,2021-04-09 20:01:55
589,2.232,48.838,2021-04-09 20:54:55
590,2.232,48.838,2021-04-10 10:59:53
591,2.233,48.838,2021-04-10 11:00:19
592,2.232,48.835,2021-04-10 11:00:20
