,lon,lat,DateTime
83,2.3819999999999997,48.83600000000001,16
84,2.387,48.833999999999996,16
85,2.387,48.833,16
86,2.3819999999999997,48.83600000000001,16
87,2.387,48.833999999999996,16
88,2.386,48.833999999999996,16
89,2.387,48.833,16
90,2.387,48.833,16
91,2.386,48.833999999999996,16
92,2.3819999999999997,48.83600000000001,16
93,2.386,48.832,16
94,2.3569999999999998,48.797,17
95,2.3569999999999998,48.797,0
96,2.364,48.788999999999994,12
97,2.365,48.788999999999994,12
98,2.364,48.788000000000004,12
99,2.363,48.788000000000004,12
100,2.364,48.788999999999994,13
101,2.3569999999999998,48.797,13
102,2.3569999999999998,48.797,13
103,2.2319999999999998,48.838,21
104,2.2319999999999998,48.838,21
105,2.233,48.838,21
106,2.233,48.838,21
107,2.233,48.838,21
108,2.2319999999999998,48.838,22
109,2.2319999999999998,48.838,11
110,2.233,48.836999999999996,11
111,2.2319999999999998,48.838,11
112,2.2319999999999998,48.838,11
113,2.231,48.841,11
114,2.231,48.841,11
115,2.229,48.841,11
116,2.229,48.84,11
117,2.3680000000000003,48.79600000000001,12
118,2.3680000000000003,48.79600000000001,12
119,2.3569999999999998,48.797,13
120,2.3569999999999998,48.797,19
121,2.2319999999999998,48.838,21
122,2.233,48.838,21
123,2.2319999999999998,48.838,21
124,2.2319999999999998,48.838,21
125,2.233,48.838,21
126,2.233,48.838,21
127,2.2319999999999998,48.838,21
128,2.233,48.838,21
129,2.2319999999999998,48.838,21
130,2.233,48.838,21
131,2.233,48.838,21
132,2.2319999999999998,48.838,21
133,2.2319999999999998,48.838,21
134,2.233,48.838,21
135,2.2319999999999998,48.838,22
136,2.2319999999999998,48.838,10
137,2.2319999999999998,48.838,10
138,2.3569999999999998,48.797,12
139,2.3569999999999998,48.797,0
140,2.3569999999999998,48.797,10
141,2.3569999999999998,48.797,19
142,2.2319999999999998,48.838,22
143,2.233,48.838,22
144,2.2319999999999998,48.838,22
145,2.233,48.838,22
146,2.233,48.836999999999996,22
147,2.2319999999999998,48.838,22
148,2.233,48.836999999999996,22
149,2.23,48.838,22
150,2.2319999999999998,48.838,22
151,2.233,48.836999999999996,22
152,2.233,48.838,23
153,2.233,48.838,23
154,2.2319999999999998,48.838,23
155,2.2319999999999998,48.838,9
156,2.233,48.838,14
157,2.233,48.838,14
158,2.2319999999999998,48.838,16
159,2.3569999999999998,48.797,9
160,2.3569999999999998,48.797,10
161,2.364,48.788999999999994,11
162,2.362,48.788999999999994,11
163,2.363,48.788000000000004,16
164,2.364,48.788999999999994,22
165,2.3569999999999998,48.797,23
166,2.3569999999999998,48.797,0
167,2.3569999999999998,48.797,9
168,2.3569999999999998,48.797,12
169,2.2319999999999998,48.838,15
170,2.233,48.838,15
171,2.2319999999999998,48.838,15
172,2.233,48.838,15
173,2.2319999999999998,48.838,15
174,2.2319999999999998,48.838,15
175,2.233,48.838,15
176,2.233,48.838,16
177,2.2319999999999998,48.838,16
178,2.233,48.836999999999996,16
179,2.2319999999999998,48.838,16
180,2.2319999999999998,48.838,16
181,2.233,48.836999999999996,16
182,2.233,48.836999999999996,16
183,2.2319999999999998,48.838,16
184,2.2319999999999998,48.838,16
185,2.233,48.836999999999996,16
186,2.2319999999999998,48.838,16
187,2.2319999999999998,48.838,16
188,2.233,48.836999999999996,16
189,2.233,48.838,16
190,2.2319999999999998,48.838,16
191,2.2319999999999998,48.838,16
192,2.233,48.838,16
193,2.233,48.838,16
194,2.2319999999999998,48.838,16
195,2.233,48.838,16
196,2.2319999999999998,48.838,16
197,2.2319999999999998,48.838,16
198,2.233,48.838,16
199,2.233,48.838,16
200,2.2319999999999998,48.838,16
201,2.2319999999999998,48.838,16
202,2.233,48.838,16
203,2.2319999999999998,48.838,16
204,2.233,48.838,16
205,2.233,48.838,16
206,2.2319999999999998,48.838,16
207,2.2319999999999998,48.835,16
208,2.2319999999999998,48.838,16
209,2.233,48.838,16
210,2.233,48.838,16
211,2.2319999999999998,48.838,16
212,2.2319999999999998,48.838,19
213,2.233,48.838,19
214,2.233,48.838,20
215,2.2319999999999998,48.838,20
216,2.233,48.838,20
217,2.2319999999999998,48.838,20
218,2.233,48.838,20
219,2.233,48.838,20
220,2.2319999999999998,48.838,20
221,2.2319999999999998,48.838,20
222,2.233,48.838,20
223,2.233,48.838,21
224,2.233,48.838,21
225,2.2319999999999998,48.838,23
226,2.2319999999999998,48.838,8
227,2.2319999999999998,48.838,12
228,2.3680000000000003,48.79600000000001,13
229,2.3680000000000003,48.79600000000001,13
230,2.3569999999999998,48.797,19
231,2.3569999999999998,48.797,21
232,2.3569999999999998,48.797,11
233,2.3569999999999998,48.797,16
234,2.2319999999999998,48.838,21
235,2.2319999999999998,48.838,21
236,2.233,48.838,21
237,2.233,48.838,21
238,2.2319999999999998,48.838,21
239,2.233,48.838,21
240,2.233,48.838,21
241,2.2319999999999998,48.838,21
242,2.233,48.838,21
243,2.233,48.836999999999996,21
244,2.2319999999999998,48.838,21
245,2.2319999999999998,48.836999999999996,21
246,2.23,48.838,21
247,2.2319999999999998,48.838,21
248,2.233,48.836999999999996,21
249,2.233,48.838,21
250,2.2319999999999998,48.838,21
251,2.2319999999999998,48.838,21
252,2.233,48.838,21
253,2.233,48.836999999999996,21
254,2.2319999999999998,48.838,21
255,2.233,48.836999999999996,21
256,2.233,48.838,21
257,2.2319999999999998,48.838,21
258,2.2319999999999998,48.838,21
259,2.2319999999999998,48.83600000000001,21
260,2.2319999999999998,48.83600000000001,21
261,2.2319999999999998,48.838,21
262,2.233,48.838,21
263,2.2319999999999998,48.838,21
264,2.233,48.836999999999996,21
265,2.2319999999999998,48.838,21
266,2.2319999999999998,48.838,21
267,2.233,48.836999999999996,21
268,2.2319999999999998,48.838,21
269,2.233,48.838,22
270,2.2319999999999998,48.838,22
271,2.2319999999999998,48.838,8
272,2.233,48.838,9
273,2.2319999999999998,48.838,9
274,2.2319999999999998,48.838,9
275,2.233,48.838,9
276,2.2319999999999998,48.838,9
277,2.2319999999999998,48.838,10
278,2.233,48.838,10
279,2.2319999999999998,48.838,11
280,2.3569999999999998,48.797,13
281,2.3569999999999998,48.797,18
282,2.3569999999999998,48.797,9
283,2.3569999999999998,48.797,12
284,2.2319999999999998,48.838,21
285,2.233,48.838,21
286,2.2319999999999998,48.838,21
287,2.2319999999999998,48.838,21
288,2.233,48.838,21
289,2.2319999999999998,48.838,21
290,2.2319999999999998,48.838,21
291,2.233,48.838,23
292,2.2319999999999998,48.838,23
293,2.2319999999999998,48.838,9
294,2.233,48.838,11
295,2.233,48.838,11
296,2.2319999999999998,48.838,11
297,2.358,48.795,12
298,2.358,48.795,12
299,2.3569999999999998,48.797,12
300,2.3569999999999998,48.797,6
301,2.3569999999999998,48.797,6
302,2.3569999999999998,48.797,6
303,2.366,48.788000000000004,6
304,2.364,48.788999999999994,6
305,2.366,48.788000000000004,6
306,2.364,48.788999999999994,6
307,2.3680000000000003,48.783,9
308,2.3680000000000003,48.783,9
309,2.367,48.782,9
310,2.3680000000000003,48.783,9
311,2.364,48.788999999999994,9
312,2.362,48.788999999999994,9
313,2.3609999999999998,48.791000000000004,9
314,2.3609999999999998,48.791000000000004,9
315,2.359,48.793,9
316,2.359,48.793,9
317,2.3569999999999998,48.797,15
318,2.3569999999999998,48.797,19
319,2.2319999999999998,48.838,20
320,2.233,48.836999999999996,21
321,2.2319999999999998,48.838,21
322,2.2319999999999998,48.838,21
323,2.233,48.838,21
324,2.233,48.838,21
325,2.2319999999999998,48.838,21
326,2.2319999999999998,48.838,21
327,2.233,48.838,21
328,2.233,48.838,22
329,2.2319999999999998,48.838,22
330,2.2319999999999998,48.838,22
331,2.233,48.838,22
332,2.233,48.838,22
333,2.2319999999999998,48.838,22
334,2.233,48.838,22
335,2.233,48.838,22
336,2.2319999999999998,48.838,22
337,2.2319999999999998,48.838,22
338,2.2319999999999998,48.838,8
339,2.233,48.838,9
340,2.2319999999999998,48.838,19
341,2.3569999999999998,48.797,10
342,2.3569999999999998,48.797,14
343,2.2319999999999998,48.838,22
344,2.233,48.838,22
345,2.233,48.838,22
346,2.2319999999999998,48.838,22
347,2.233,48.838,22
348,2.233,48.838,22
349,2.2319999999999998,48.838,22
350,2.2319999999999998,48.838,22
351,2.233,48.838,22
352,2.2319999999999998,48.838,23
353,2.2319999999999998,48.838,8
354,2.233,48.838,18
355,2.233,48.838,18
356,2.2319999999999998,48.838,18
357,2.2319999999999998,48.838,9
358,2.233,48.838,15
359,2.233,48.838,18
360,2.2319999999999998,48.838,19
361,2.2319999999999998,48.838,9
362,2.233,48.838,9
363,2.2319999999999998,48.838,15
364,2.233,48.838,15
365,2.233,48.838,17
366,2.233,48.838,17
367,2.2319999999999998,48.838,19
368,2.2319999999999998,48.838,11
369,2.2319999999999998,48.838,12
370,2.3569999999999998,48.797,15
371,2.3569999999999998,48.797,0
372,2.381,48.788000000000004,7
373,2.381,48.788000000000004,7
374,2.381,48.788000000000004,8
375,2.381,48.788000000000004,8
376,2.3569999999999998,48.797,12
377,2.3569999999999998,48.797,17
378,2.2319999999999998,48.838,9
379,2.2319999999999998,48.838,9
380,2.3569999999999998,48.797,11
381,2.3569999999999998,48.797,16
382,2.2319999999999998,48.838,7
383,2.2319999999999998,48.838,7
384,2.2319999999999998,48.838,8
385,2.2319999999999998,48.838,12
386,2.3569999999999998,48.797,17
387,2.3569999999999998,48.797,18
388,2.358,48.795,19
389,2.358,48.795,19
390,2.3609999999999998,48.795,19
391,2.362,48.79600000000001,19
392,2.3609999999999998,48.794,19
393,2.362,48.79600000000001,19
394,2.362,48.79600000000001,19
395,2.3609999999999998,48.794,19
396,2.2319999999999998,48.838,20
397,2.2319999999999998,48.838,7
398,2.3569999999999998,48.797,11
399,2.3569999999999998,48.797,12
400,2.358,48.795,12
401,2.358,48.795,12
402,2.355,48.797,12
403,2.355,48.797,12
404,2.3569999999999998,48.797,16
405,2.3569999999999998,48.797,19
406,2.2319999999999998,48.838,21
407,2.2319999999999998,48.838,7
408,2.2319999999999998,48.838,8
409,2.233,48.836999999999996,9
410,2.2319999999999998,48.838,9
411,2.231,48.836999999999996,9
412,2.2319999999999998,48.836999999999996,9
413,2.2319999999999998,48.838,9
414,2.2319999999999998,48.836999999999996,9
415,2.2319999999999998,48.838,9
416,2.23,48.838,9
417,2.2319999999999998,48.836999999999996,9
418,2.23,48.838,9
419,2.2319999999999998,48.838,9
420,2.3569999999999998,48.797,10
421,2.3569999999999998,48.797,16
422,2.364,48.788999999999994,10
423,2.364,48.788000000000004,10
424,2.365,48.788999999999994,10
425,2.364,48.788000000000004,10
426,2.365,48.788999999999994,10
427,2.365,48.788999999999994,10
428,2.364,48.788999999999994,10
429,2.3569999999999998,48.797,10
430,2.3569999999999998,48.797,19
431,2.2319999999999998,48.838,21
432,2.2319999999999998,48.838,21
433,2.2319999999999998,48.838,10
434,2.233,48.836999999999996,10
435,2.2319999999999998,48.838,10
436,2.2319999999999998,48.838,10
437,2.233,48.836999999999996,10
438,2.2319999999999998,48.838,11
439,2.3569999999999998,48.797,23
440,2.3569999999999998,48.797,23
441,2.3569999999999998,48.797,8
442,2.3569999999999998,48.797,14
443,2.2319999999999998,48.838,8
444,2.233,48.838,10
445,2.233,48.838,11
446,2.2319999999999998,48.838,11
447,2.3569999999999998,48.797,13
448,2.3569999999999998,48.797,13
449,2.3569999999999998,48.797,8
450,2.3569999999999998,48.797,5
451,2.3569999999999998,48.797,8
452,2.3569999999999998,48.797,18
453,2.2319999999999998,48.838,8
454,2.233,48.838,8
455,2.2319999999999998,48.835,8
456,2.2319999999999998,48.835,8
457,2.233,48.838,8
458,2.2319999999999998,48.836999999999996,8
459,2.2319999999999998,48.838,8
460,2.2319999999999998,48.836999999999996,8
461,2.233,48.836999999999996,8
462,2.2319999999999998,48.838,8
463,2.233,48.836999999999996,8
464,2.233,48.838,10
465,2.2319999999999998,48.838,11
466,2.2319999999999998,48.838,11
467,2.3680000000000003,48.79600000000001,14
468,2.3680000000000003,48.79600000000001,14
469,2.3569999999999998,48.797,15
470,2.3569999999999998,48.797,19
471,2.3569999999999998,48.797,8
472,2.359,48.797,13
473,2.359,48.797,13
474,2.3569999999999998,48.797,16
475,2.2319999999999998,48.838,7
476,2.2319999999999998,48.838,7
477,2.2319999999999998,48.838,10
478,2.233,48.838,10
479,2.2319999999999998,48.838,10
480,2.2319999999999998,48.838,10
481,2.233,48.838,10
482,2.2319999999999998,48.838,12
483,2.3569999999999998,48.797,15
484,2.3569999999999998,48.797,21
485,2.3569999999999998,48.797,11
486,2.3569999999999998,48.797,19
487,2.2319999999999998,48.838,20
488,2.233,48.838,20
489,2.233,48.836999999999996,20
490,2.2319999999999998,48.838,22
491,2.233,48.836999999999996,22
492,2.233,48.838,22
493,2.2319999999999998,48.835,22
494,2.233,48.838,22
495,2.2319999999999998,48.838,22
496,2.233,48.838,22
497,2.2319999999999998,48.835,22
498,2.233,48.838,22
499,2.2319999999999998,48.838,22
500,2.233,48.836999999999996,22
501,2.2319999999999998,48.835,22
502,2.23,48.838,22
503,2.2319999999999998,48.836999999999996,22
504,2.23,48.838,22
505,2.2319999999999998,48.838,22
506,2.233,48.836999999999996,22
507,2.233,48.838,22
508,2.233,48.838,22
509,2.233,48.838,23
510,2.233,48.838,23
511,2.2319999999999998,48.838,23
512,2.2319999999999998,48.838,10
513,2.2319999999999998,48.838,11
514,2.234,48.839,12
515,2.234,48.839,12
516,2.2319999999999998,48.839,12
517,2.2319999999999998,48.839,12
518,2.234,48.839,12
519,2.234,48.839,12
520,2.2319999999999998,48.839,12
521,2.234,48.839,12
522,2.3569999999999998,48.797,16
523,2.3569999999999998,48.797,7
524,2.3569999999999998,48.797,8
525,2.3569999999999998,48.797,16
526,2.319,48.825,17
527,2.319,48.825,17
528,2.2319999999999998,48.838,18
529,2.233,48.838,20
530,2.2319999999999998,48.838,21
531,2.2319999999999998,48.838,21
532,2.233,48.838,21
533,2.2319999999999998,48.838,22
534,2.2319999999999998,48.838,8
535,2.233,48.838,9
536,2.233,48.838,10
537,2.2319999999999998,48.835,10
538,2.233,48.836999999999996,10
539,2.2319999999999998,48.838,10
540,2.2319999999999998,48.836999999999996,10
541,2.2319999999999998,48.835,10
542,2.233,48.836999999999996,10
543,2.2319999999999998,48.835,10
544,2.2319999999999998,48.835,10
545,2.233,48.836999999999996,10
546,2.2319999999999998,48.835,10
547,2.2319999999999998,48.835,10
548,2.2319999999999998,48.838,10
549,2.233,48.838,10
550,2.234,48.838,10
551,2.2319999999999998,48.838,10
552,2.234,48.838,10
553,2.2319999999999998,48.835,10
554,2.233,48.838,10
555,2.233,48.838,10
556,2.233,48.838,11
557,2.233,48.838,21
558,2.2319999999999998,48.835,21
559,2.2319999999999998,48.835,21
560,2.233,48.838,21
561,2.233,48.838,21
562,2.2319999999999998,48.835,21
563,2.233,48.838,21
564,2.233,48.838,21
565,2.2319999999999998,48.835,21
566,2.233,48.838,21
567,2.233,48.838,21
568,2.2319999999999998,48.835,21
569,2.2319999999999998,48.835,21
570,2.233,48.838,21
571,2.233,48.838,21
572,2.2319999999999998,48.835,21
573,2.2319999999999998,48.835,21
574,2.233,48.838,21
575,2.2319999999999998,48.838,22
576,2.2319999999999998,48.838,9
577,2.233,48.836999999999996,9
578,2.2319999999999998,48.838,9
579,2.233,48.836999999999996,9
580,2.233,48.838,9
581,2.233,48.838,9
582,2.2319999999999998,48.838,9
583,2.2319999999999998,48.835,9
584,2.233,48.838,11
585,2.2319999999999998,48.838,11
586,2.233,48.838,13
587,2.233,48.838,20
588,2.233,48.838,20
589,2.2319999999999998,48.838,20
590,2.2319999999999998,48.838,10
591,2.233,48.838,11
592,2.2319999999999998,48.835,11
593,2.2319999999999998,48.835,11
594,2.233,48.838,11
595,2.2319999999999998,48.835,11
596,2.2319999999999998,48.835,11
597,2.233,48.838,11
598,2.233,48.838,13
599,2.233,48.838,14
600,2.233,48.838,14
601,2.233,48.838,21
602,2.2319999999999998,48.838,21
603,2.2319999999999998,48.838,8
604,2.233,48.836999999999996,8
605,2.2319999999999998,48.838,8
606,2.2319999999999998,48.838,8
607,2.2319999999999998,48.836999999999996,8
608,2.2319999999999998,48.838,8
609,2.233,48.838,8
610,2.233,48.838,8
611,2.2319999999999998,48.835,8
612,2.233,48.838,8
613,2.2319999999999998,48.835,11
614,2.233,48.838,11
615,2.233,48.838,7
616,2.2319999999999998,48.835,7
617,2.234,48.838,7
618,2.2319999999999998,48.838,7
619,2.2319999999999998,48.838,7
620,2.234,48.838,7
621,2.233,48.838,7
622,2.233,48.838,7
623,2.2319999999999998,48.835,7
624,2.2319999999999998,48.838,7
625,2.2319999999999998,48.838,9
626,2.233,48.838,11
627,2.2319999999999998,48.838,11
628,2.233,48.838,11
629,2.233,48.838,14
630,2.2319999999999998,48.835,15
631,2.2319999999999998,48.835,15
632,2.233,48.838,15
633,2.233,48.838,15
634,2.2319999999999998,48.838,16
635,2.233,48.838,17
636,2.233,48.836999999999996,17
637,2.2319999999999998,48.838,17
638,2.2319999999999998,48.838,17
639,2.233,48.836999999999996,17
640,2.233,48.838,17
641,2.2319999999999998,48.838,17
642,2.233,48.838,17
643,2.233,48.838,18
644,2.2319999999999998,48.838,18
645,2.233,48.838,18
646,2.233,48.838,18
647,2.2319999999999998,48.838,18
648,2.233,48.838,18
649,2.233,48.838,18
650,2.233,48.838,18
651,2.2319999999999998,48.838,19
652,2.3680000000000003,48.79600000000001,20
653,2.3680000000000003,48.79600000000001,20
654,2.358,48.795,20
655,2.358,48.795,20
656,2.3569999999999998,48.793,20
657,2.3569999999999998,48.797,20
658,2.3569999999999998,48.797,7
659,2.3569999999999998,48.797,9
660,2.3569999999999998,48.797,15
661,2.2319999999999998,48.838,9
662,2.233,48.838,9
663,2.2319999999999998,48.835,9
664,2.2319999999999998,48.835,9
665,2.233,48.838,9
666,2.233,48.838,11
667,2.233,48.836999999999996,11
668,2.2319999999999998,48.838,11
669,2.2319999999999998,48.838,11
670,2.233,48.836999999999996,11
671,2.233,48.836999999999996,11
672,2.2319999999999998,48.838,11
673,2.2319999999999998,48.838,11
674,2.233,48.836999999999996,11
675,2.233,48.836999999999996,11
676,2.2319999999999998,48.838,11
677,2.2319999999999998,48.838,11
678,2.233,48.836999999999996,11
679,2.233,48.838,15
680,2.2319999999999998,48.835,15
681,2.233,48.838,15
682,2.2319999999999998,48.838,15
683,2.2319999999999998,48.838,15
684,2.233,48.838,15
685,2.233,48.838,15
686,2.2319999999999998,48.835,15
687,2.2319999999999998,48.835,16
688,2.233,48.838,16
689,2.233,48.838,16
690,2.2319999999999998,48.835,16
691,2.2319999999999998,48.835,16
692,2.233,48.838,16
693,2.233,48.838,16
694,2.2319999999999998,48.835,16
695,2.2319999999999998,48.835,16
696,2.233,48.838,16
697,2.233,48.838,16
698,2.2319999999999998,48.835,16
699,2.233,48.838,16
700,2.233,48.838,16
701,2.2319999999999998,48.838,16
702,2.233,48.838,16
703,2.233,48.838,18
704,2.2319999999999998,48.838,19
705,2.233,48.838,19
706,2.233,48.838,19
707,2.2319999999999998,48.838,19
708,2.233,48.838,19
709,2.233,48.836999999999996,7
710,2.2319999999999998,48.835,7
711,2.233,48.836999999999996,7
712,2.2319999999999998,48.835,7
713,2.233,48.838,7
714,2.2319999999999998,48.838,7
715,2.2319999999999998,48.838,8
716,2.233,48.838,8
717,2.233,48.838,8
718,2.2319999999999998,48.835,8
719,2.233,48.838,8
720,2.233,48.838,8
721,2.2319999999999998,48.835,8
722,2.2319999999999998,48.835,8
723,2.2319999999999998,48.838,8
724,2.2319999999999998,48.835,8
725,2.2319999999999998,48.838,8
726,2.234,48.838,8
727,2.234,48.838,8
728,2.2319999999999998,48.838,8
729,2.2319999999999998,48.835,8
730,2.233,48.838,8
731,2.2319999999999998,48.835,8
732,2.2319999999999998,48.835,8
733,2.233,48.838,8
734,2.233,48.838,8
735,2.2319999999999998,48.835,8
736,2.2319999999999998,48.835,8
737,2.233,48.838,8
738,2.2319999999999998,48.838,9
739,2.3569999999999998,48.797,11
740,2.3569999999999998,48.797,12
741,2.371,48.792,12
742,2.369,48.793,12
743,2.371,48.792,12
744,2.3569999999999998,48.797,13
745,2.3569999999999998,48.797,15
746,2.333,48.808,17
747,2.333,48.808,17
748,2.326,48.81100000000001,17
749,2.3280000000000003,48.81100000000001,17
750,2.326,48.81100000000001,17
751,2.2319999999999998,48.838,22
752,2.233,48.838,22
753,2.2319999999999998,48.835,22
754,2.2319999999999998,48.835,22
755,2.233,48.838,22
756,2.2319999999999998,48.835,22
757,2.233,48.838,22
758,2.2319999999999998,48.835,22
759,2.233,48.836999999999996,22
760,2.2319999999999998,48.838,22
761,2.23,48.838,22
762,2.233,48.836999999999996,22
763,2.233,48.836999999999996,22
764,2.23,48.838,22
765,2.233,48.836999999999996,22
766,2.2319999999999998,48.838,22
767,2.233,48.836999999999996,22
768,2.233,48.838,22
769,2.2319999999999998,48.838,22
770,2.233,48.838,22
771,2.233,48.838,22
772,2.233,48.838,22
773,2.233,48.836999999999996,22
774,2.2319999999999998,48.838,22
775,2.233,48.836999999999996,22
776,2.233,48.836999999999996,22
777,2.2319999999999998,48.838,22
778,2.233,48.836999999999996,22
779,2.2319999999999998,48.838,22
780,2.233,48.836999999999996,22
781,2.2319999999999998,48.835,22
782,2.233,48.838,22
783,2.233,48.838,22
784,2.2319999999999998,48.835,22
785,2.2319999999999998,48.838,22
786,2.233,48.836999999999996,22
787,2.233,48.836999999999996,22
788,2.233,48.836999999999996,22
789,2.2319999999999998,48.838,22
790,2.3569999999999998,48.797,9
791,2.3569999999999998,48.797,2
792,2.3569999999999998,48.797,13
793,2.3569999999999998,48.797,2
794,2.3569999999999998,48.797,11
795,2.3569999999999998,48.797,15
796,2.2319999999999998,48.838,20
797,2.233,48.838,20
798,2.233,48.838,20
799,2.2319999999999998,48.838,21
800,2.2319999999999998,48.838,8
801,2.2319999999999998,48.838,12
802,2.2319999999999998,48.838,8
803,2.233,48.838,14
804,2.2319999999999998,48.835,14
805,2.233,48.838,14
806,2.233,48.838,17
807,2.2319999999999998,48.835,17
808,2.2319999999999998,48.835,17
809,2.233,48.838,17
810,2.233,48.838,17
811,2.2319999999999998,48.835,17
812,2.233,48.836999999999996,17
813,2.2319999999999998,48.838,17
814,2.233,48.836999999999996,17
815,2.2319999999999998,48.838,17
816,2.233,48.836999999999996,17
817,2.233,48.838,17
818,2.2319999999999998,48.835,17
819,2.233,48.838,17
820,2.233,48.836999999999996,17
821,2.233,48.836999999999996,17
822,2.2319999999999998,48.835,17
823,2.233,48.838,18
824,2.2319999999999998,48.838,7
825,2.2319999999999998,48.838,14
826,2.233,48.838,16
827,2.2319999999999998,48.838,16
828,2.233,48.838,16
829,2.233,48.838,17
830,2.2319999999999998,48.835,17
831,2.2319999999999998,48.835,17
832,2.233,48.838,17
833,2.233,48.838,17
834,2.2319999999999998,48.838,17
835,2.233,48.838,17
836,2.233,48.838,18
837,2.2319999999999998,48.838,18
838,2.233,48.838,18
839,2.233,48.836999999999996,19
840,2.2319999999999998,48.838,19
841,2.233,48.836999999999996,19
842,2.2319999999999998,48.835,19
843,2.2319999999999998,48.835,19
844,2.233,48.838,19
845,2.233,48.838,20
846,2.233,48.838,20
847,2.233,48.838,20
848,2.2319999999999998,48.838,20
849,2.2319999999999998,48.838,8
850,2.233,48.838,12
851,2.2319999999999998,48.838,16
852,2.233,48.838,16
853,2.233,48.838,16
854,2.233,48.838,17
855,2.233,48.838,17
856,2.2319999999999998,48.835,17
857,2.2319999999999998,48.835,17
858,2.233,48.838,23
859,2.2319999999999998,48.838,0
860,2.2319999999999998,48.838,8
861,2.2319999999999998,48.838,19
862,2.2319999999999998,48.838,13
863,2.233,48.838,16
864,2.233,48.838,16
865,2.2319999999999998,48.838,17
866,2.2319999999999998,48.838,11
867,2.233,48.838,11
868,2.233,48.838,11
869,2.2319999999999998,48.838,12
870,2.233,48.838,12
871,2.233,48.838,12
872,2.2319999999999998,48.838,12
873,2.233,48.838,12
874,2.233,48.838,14
875,2.2319999999999998,48.838,14
876,2.2319999999999998,48.838,14
877,2.233,48.838,15
878,2.233,48.838,15
879,2.2319999999999998,48.838,15
880,2.2319999999999998,48.838,15
881,2.233,48.838,15
882,2.233,48.838,15
883,2.2319999999999998,48.838,16
884,2.233,48.838,16
885,2.233,48.838,16
886,2.233,48.838,16
887,2.233,48.838,16
888,2.233,48.838,16
889,2.2319999999999998,48.838,16
890,2.2319999999999998,48.838,9
891,2.233,48.838,9
892,2.2319999999999998,48.835,9
893,2.233,48.838,9
894,2.233,48.838,17
895,2.2319999999999998,48.835,17
896,2.233,48.838,17
897,2.233,48.838,17
898,2.2319999999999998,48.835,17
899,2.233,48.838,17
900,2.233,48.838,21
901,2.2319999999999998,48.835,21
902,2.233,48.838,21
903,2.233,48.838,21
904,2.2319999999999998,48.835,21
905,2.233,48.838,21
906,2.233,48.838,21
907,2.2319999999999998,48.835,21
908,2.233,48.836999999999996,21
909,2.2319999999999998,48.838,21
910,2.2319999999999998,48.838,21
911,2.233,48.836999999999996,21
912,2.233,48.838,21
913,2.233,48.838,21
914,2.233,48.838,21
915,2.2319999999999998,48.838,21
916,2.233,48.838,21
917,2.233,48.838,21
918,2.2319999999999998,48.838,21
919,2.2319999999999998,48.838,21
920,2.233,48.838,21
921,2.233,48.838,21
922,2.2319999999999998,48.835,21
923,2.2319999999999998,48.835,21
924,2.233,48.838,21
925,2.233,48.838,21
926,2.2319999999999998,48.835,21
927,2.234,48.838,21
928,2.2319999999999998,48.838,21
